For correct subfolder

basic subsubfolder

| C File | Goals | Proved | Qed (Min-StDev-Max) | Timeout | Term. | Unreach. | Solver Results | Assigns Missing |
| count_rte.c | 4 | 1 | **Z3:** 0.56 ms – 1.5 ms – 2.0 ms | **Z3:** 1 | 0 | 1 | **Z3:** 1 timeouts, 3 unknown | Yes |
| even_rte.c | 0 | 2 | - | - | 0 | 1 | - | No |
| even_rte.c | 0 | 2 | - | - | 0 | 1 | - | No |
| even_rte.c | 0 | 2 | - | - | 0 | 1 | - | No |
| even_rte.c | 0 | 2 | - | - | 0 | 1 | - | No |
| max_rte.c | 0 | 2 | - | - | 0 | 1 | - | No |
| max_rte.c | 0 | 2 | - | - | 0 | 1 | - | No |
| max_rte.c | 0 | 2 | - | - | 0 | 1 | - | No |
| max_rte.c | 0 | 2 | - | - | 0 | 1 | - | No |
| parity_rte.c | 0 | 1 | - | - | 0 | 1 | - | Yes |
| parity_rte.c | 0 | 1 | - | - | 0 | 1 | - | Yes |
| parity_rte.c | 0 | 1 | - | - | 0 | 1 | - | Yes |
| parity_rte.c | 0 | 1 | - | - | 0 | 1 | - | Yes |
| power_rte.c | 0 | 2 | - | - | 0 | 1 | - | No |
| power_rte.c | 0 | 2 | - | - | 0 | 1 | - | No |
| power_rte.c | 0 | 2 | - | - | 0 | 1 | - | No |
| power_rte.c | 0 | 2 | - | - | 0 | 1 | - | No |
| rotate_rte.c | 5 | 3 | **Alt-Ergo:** 0.52 ms – 0.61 ms – 1.0 ms | **Alt-Ergo:** 4 | 0 | 1 | **Alt-Ergo:** 4 timeouts, 0 unknown | No |
| rotate_rte.c | 5 | 3 | **CVC4:** 0.67 ms – 0.74 ms – 1.0 ms | **CVC4:** 1 | 0 | 1 | **CVC4:** 1 timeouts, 3 unknown | No |
| rotate_rte.c | 5 | 3 | **CVC5:** 0.62 ms – 0.64 ms – 0.98 ms | **CVC5:** 1 | 0 | 1 | **CVC5:** 1 timeouts, 3 unknown | No |
| rotate_rte.c | 5 | 3 | **Z3:** 0.63 ms – 0.71 ms – 0.96 ms | **Z3:** 4 | 0 | 1 | **Z3:** 4 timeouts, 0 unknown | No |
| sign_rte.c | 2 | 3 | - | - | 0 | 1 | - | No |
| sign_rte.c | 2 | 3 | - | - | 0 | 1 | - | No |
| sign_rte.c | 2 | 3 | - | - | 0 | 1 | - | No |
| sign_rte.c | 2 | 3 | - | - | 0 | 1 | - | No |
| swap_rte.c | 4 | 4 | **Alt-Ergo:** 0.52 ms – 0.645 ms – 0.77 ms | **Alt-Ergo:** 2 | 0 | 1 | **Alt-Ergo:** 2 timeouts, 0 unknown | No |
| swap_rte.c | 4 | 4 | **CVC4:** 0.72 ms – 0.72 ms – 0.72 ms | **CVC4:** 0 | 0 | 1 | **CVC4:** 0 timeouts, 2 unknown | No |
| swap_rte.c | 4 | 4 | **CVC5:** 0.8 ms – 0.8 ms – 0.8 ms | **CVC5:** 0 | 0 | 1 | **CVC5:** 0 timeouts, 2 unknown | No |
| swap_rte.c | 4 | 4 | **Z3:** 0.78 ms – 0.78 ms – 0.78 ms | **Z3:** 0 | 0 | 1 | **Z3:** 0 timeouts, 2 unknown | No |

unique subsubfolder

| C File | Goals | Proved | Qed (Min-StDev-Max) | Timeout | Term. | Unreach. | Solver Results | Assigns Missing |
| --- | --- | --- | --- | --- | --- | --- | --- | --- |
| callsign_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| callsign_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| callsign_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| callsign_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| camel_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| camel_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| camel_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| camel_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| concatll_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| concatll_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| concatll_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| concatll_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| evenodd_rte.c | 7 | 3 | **Alt-Ergo:** 0.52 ms – 2.0 ms – 3.0 ms | **Alt-Ergo:** 5 | 0 | 1 | **Alt-Ergo:** 5 timeouts, 0 unknown | Yes |
| evenodd_rte.c | 7 | 3 | **CVC4:** 0.55 ms – 1.0 ms – 3.0 ms | **CVC4:** 0 | 0 | 1 | **CVC4:** 0 timeouts, 5 unknown | Yes |
| evenodd_rte.c | 7 | 3 | **CVC5:** 0.54 ms – 2.0 ms – 3.0 ms | **CVC5:** 0 | 0 | 1 | **CVC5:** 0 timeouts, 5 unknown | Yes |
| evenodd_rte.c | 7 | 3 | **Z3:** 0.53 ms – 1.0 ms – 3.0 ms | **Z3:** 5 | 0 | 1 | **Z3:** 5 timeouts, 0 unknown | Yes |
| mirror_rte.c | 7 | 2 | **Alt-Ergo:** 0.85 ms – 0.985 ms – 1.0 ms | **Alt-Ergo:** 6 | 0 | 1 | **Alt-Ergo:** 6 timeouts, 0 unknown | Yes |
| mirror_rte.c | 7 | 2 | **CVC4:** 0.58 ms – 0.935 ms – 1.0 ms | **CVC4:** 1 | 0 | 1 | **CVC4:** 1 timeouts, 5 unknown | Yes |
| mirror_rte.c | 7 | 2 | **CVC5:** 0.7 ms – 0.915 ms – 1.0 ms | **CVC5:** 1 | 0 | 1 | **CVC5:** 1 timeouts, 5 unknown | Yes |
| mirror_rte.c | 7 | 2 | **Z3:** 0.58 ms – 0.865 ms – 1.0 ms | **Z3:** 6 | 0 | 1 | **Z3:** 6 timeouts, 0 unknown | Yes |
| moddiff_rte.c | 8 | 2 | **Alt-Ergo:** 0.79 ms – 1.0 ms – 2.0 ms | **Alt-Ergo:** 7 | 0 | 1 | **Alt-Ergo:** 7 timeouts, 0 unknown | Yes |
| moddiff_rte.c | 8 | 2 | **CVC4:** 0.91 ms – 1.0 ms – 2.0 ms | **CVC4:** 2 | 0 | 1 | **CVC4:** 2 timeouts, 5 unknown | Yes |
| moddiff_rte.c | 8 | 2 | **CVC5:** 0.95 ms – 2.0 ms – 2.0 ms | **CVC5:** 2 | 0 | 1 | **CVC5:** 2 timeouts, 5 unknown | Yes |
| moddiff_rte.c | 8 | 2 | **Z3:** 0.77 ms – 1.0 ms – 2.0 ms | **Z3:** 2 | 0 | 1 | **Z3:** 2 timeouts, 5 unknown | Yes |
| randomcase_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| randomcase_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| randomcase_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| randomcase_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| reversepath_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| reversepath_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| reversepath_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| reversepath_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| sevens_rte.c | 2 | 1 | **Alt-Ergo:** 1.0 ms – 1.0 ms – 1.0 ms | **Alt-Ergo:** 2 | 0 | 1 | **Alt-Ergo:** 2 timeouts, 0 unknown | Yes |
| sevens_rte.c | 2 | 1 | **CVC4:** 1.0 ms – 1.0 ms – 1.0 ms | **CVC4:** 0 | 0 | 1 | **CVC4:** 0 timeouts, 2 unknown | Yes |
| sevens_rte.c | 2 | 1 | **CVC5:** 1.0 ms – 1.0 ms – 1.0 ms | **CVC5:** 0 | 0 | 1 | **CVC5:** 0 timeouts, 2 unknown | Yes |
| sevens_rte.c | 2 | 1 | **Z3:** 1.0 ms – 1.0 ms – 1.0 ms | **Z3:** 2 | 0 | 1 | **Z3:** 2 timeouts, 0 unknown | Yes |
| suspicious_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| suspicious_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| suspicious_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
| suspicious_rte.c | 0 | 0 | - | - | 0 | 0 | - | No |
